artist_name,track_name,album_name,release_date,explicit,popularity,track_id,duration_ms,album_artwork_url,danceability,energy,valence,tempo,loudness,speechiness,acousticness,instrumentalness,liveness,is_album_track,is_feature
Kendrick Lamar,"Sing About Me, I'm Dying Of Thirst","good kid, m.A.A.d city",2012,True,55,69pkT3GewmjhQf6vQWcK2L,723573,https://i.scdn.co/image/ab67616d00001e022cd55246d935a8a77cb4859e,0.654,0.753,0.371,110.699,-7.556,0.398,0.303,8.25e-05,0.13,True,False
Kendrick Lamar,Real,"good kid, m.A.A.d city",2012,True,49,2MYm1yy4bYba3mGF9Ou6Yo,443413,https://i.scdn.co/image/ab67616d00001e022cd55246d935a8a77cb4859e,0.652,0.458,0.174,100.049,-12.272,0.194,0.0282,0.0,0.664,True,False
Kendrick Lamar,Compton,"good kid, m.A.A.d city",2012,True,49,3i2XxFTLd2061UISvE5W7f,248093,https://i.scdn.co/image/ab67616d00001e022cd55246d935a8a77cb4859e,0.341,0.907,0.224,170.757,-4.425,0.419,0.0815,0.0,0.383,True,False
Kendrick Lamar,"Bitch, Don’t Kill My Vibe - Remix","good kid, m.A.A.d city",2012,True,50,3SImXx6qmobDK2q7MKeR1Z,278520,https://i.scdn.co/image/ab67616d00001e022cd55246d935a8a77cb4859e,0.617,0.771,0.146,133.776,-5.813,0.252,0.0507,0.0,0.204,True,False
Kendrick Lamar,"Bitch, Don’t Kill My Vibe - International Remix / Explicit Version","good kid, m.A.A.d city",2012,True,37,6WfA83OCEsiZ2IOTbUF4UQ,305826,https://i.scdn.co/image/ab67616d00001e022cd55246d935a8a77cb4859e,0.667,0.814,0.101,134.062,-6.65,0.0772,0.00964,0.0,0.499,True,False
Kendrick Lamar,F*ck Your Ethnicity,Section.80,2011-07-02,True,54,1gXH8hT9dxsBqbRy7h2iC8,224671,https://i.scdn.co/image/ab67616d00001e02eddb2639b74ac6c202032ebe,0.601,0.883,0.52,150.967,-6.944,0.328,0.392,1.93e-05,0.397,True,False
Kendrick Lamar,Hol' Up,Section.80,2011-07-02,True,62,6cfVDaIdvDtYH91RqC6Wox,173158,https://i.scdn.co/image/ab67616d00001e02eddb2639b74ac6c202032ebe,0.607,0.869,0.577,155.983,-5.271,0.345,0.781,0.0,0.137,True,False
Kendrick Lamar,A.D.H.D,Section.80,2011-07-02,True,71,2Fw5S2gaOSZzdN5dFoC2dj,215509,https://i.scdn.co/image/ab67616d00001e02eddb2639b74ac6c202032ebe,0.609,0.799,0.582,157.74,-6.883,0.24,0.33,0.0,0.108,True,False
Kendrick Lamar,No Make-Up (Her Vice) (feat. Colin Munroe),Section.80,2011-07-02,True,48,3L2YOO6dDiB91M1AbQ0CCR,235921,https://i.scdn.co/image/ab67616d00001e02eddb2639b74ac6c202032ebe,0.535,0.696,0.213,91.002,-7.181,0.0901,0.541,0.00521,0.63,True,False
Kendrick Lamar,Tammy's Song (Her Evils),Section.80,2011-07-02,True,50,22gXA7HlEd0z13zdc3hju7,161670,https://i.scdn.co/image/ab67616d00001e02eddb2639b74ac6c202032ebe,0.477,0.835,0.52,97.317,-5.942,0.438,0.924,0.000508,0.129,True,False
Kendrick Lamar,Chapter Six,Section.80,2011-07-02,True,63,3DBFOXJKitLKUjlyOCX7ow,161137,https://i.scdn.co/image/ab67616d00001e02eddb2639b74ac6c202032ebe,0.51,0.537,0.67,67.9,-11.297,0.0823,0.533,0.0,0.185,True,False
Kendrick Lamar,Ronald Reagan Era,Section.80,2011-07-02,True,54,71d1KcqByBe8cl0NhFUKVU,216899,https://i.scdn.co/image/ab67616d00001e02eddb2639b74ac6c202032ebe,0.424,0.828,0.3,167.469,-4.991,0.335,0.0152,0.0,0.389,True,False
Kendrick Lamar,Poe Mans Dreams (His Vice) (feat. GLC),Section.80,2011-07-02,True,56,5eOmhymcp3AisKPVAytrs6,261874,https://i.scdn.co/image/ab67616d00001e02eddb2639b74ac6c202032ebe,0.736,0.892,0.597,88.124,-5.217,0.28,0.619,1.14e-06,0.111,True,False
Kendrick Lamar,Chapter Ten,Section.80,2011-07-02,True,46,63OYaVrz3LIarx3l2DxCKD,75535,https://i.scdn.co/image/ab67616d00001e02eddb2639b74ac6c202032ebe,0.515,0.738,0.541,135.772,-6.391,0.215,0.0355,0.000373,0.287,True,False
Kendrick Lamar,Keisha's Song (Her Pain) (feat. Ashtro Bot),Section.80,2011-07-02,True,51,7AaET28qSzlkFBcySHh4ES,227291,https://i.scdn.co/image/ab67616d00001e02eddb2639b74ac6c202032ebe,0.465,0.854,0.199,85.126,-7.564,0.377,0.429,0.0,0.618,True,False
Kendrick Lamar,Rigamortus,Section.80,2011-07-02,True,60,2lD6AoA8qf2t4Dkf2TcmNK,168591,https://i.scdn.co/image/ab67616d00001e02eddb2639b74ac6c202032ebe,0.52,0.807,0.628,178.012,-6.281,0.409,0.24,0.00257,0.199,True,False
Kendrick Lamar,Kush & Corinthians (feat. BJ The Chicago Kid),Section.80,2011-07-02,True,51,2QVYTN3Z0IGLVF7YEQN5EJ,304668,https://i.scdn.co/image/ab67616d00001e02eddb2639b74ac6c202032ebe,0.383,0.731,0.306,176.781,-5.996,0.201,0.726,0.0,0.504,True,False
Kendrick Lamar,Blow My High (Members Only),Section.80,2011-07-02,True,59,1FRF0NHXBW4ecdulGkTzJY,215791,https://i.scdn.co/image/ab67616d00001e02eddb2639b74ac6c202032ebe,0.959,0.524,0.84,119.933,-8.145,0.274,0.316,0.0,0.274,True,False
Kendrick Lamar,Ab-Souls Outro (feat. Ab-Soul),Section.80,2011-07-02,True,46,4VaL54I6TlzghRTzOhfr7L,350001,https://i.scdn.co/image/ab67616d00001e02eddb2639b74ac6c202032ebe,0.471,0.839,0.639,115.79,-6.852,0.379,0.116,0.0,0.658,True,False
Kendrick Lamar,HiiiPower,Section.80,2011-07-02,True,64,4WEuEfFiczWxblHyuucSBL,279854,https://i.scdn.co/image/ab67616d00001e02eddb2639b74ac6c202032ebe,0.695,0.827,0.538,81.024,-5.742,0.282,0.179,0.0,0.283,True,False
Kendrick Lamar,Growing Apart (To Get Closer),Overly Dedicated,2010-09-14,True,48,2AyFYSaJjz9XMc0kMr1R3a,220995,https://i.scdn.co/image/ab67616d00001e029b035b031d9f0a6a75ae464e,0.586,0.533,0.59,106.835,-9.943,0.366,0.368,0.0,0.175,True,False
Kendrick Lamar,Ignorance Is Bliss,Overly Dedicated,2010-09-14,True,51,53mCo1wDJ12iZNq9LgIeg2,210494,https://i.scdn.co/image/ab67616d00001e029b035b031d9f0a6a75ae464e,0.644,0.801,0.764,82.156,-4.55,0.387,0.511,8.59e-06,0.614,True,False
Kendrick Lamar,P&P 1.5,Overly Dedicated,2010-09-14,True,51,6TRVvpoVFwyYyIGTFh0Y7P,361942,https://i.scdn.co/image/ab67616d00001e029b035b031d9f0a6a75ae464e,0.55,0.692,0.593,146.453,-7.438,0.369,0.299,6.57e-06,0.198,True,False
Kendrick Lamar,Alien Girl (Today W/ Her),Overly Dedicated,2010-09-14,True,49,6ff9CLXYk39PKFYoYCYeog,239973,https://i.scdn.co/image/ab67616d00001e029b035b031d9f0a6a75ae464e,0.626,0.537,0.259,95.948,-7.344,0.0367,0.502,0.0835,0.111,True,False
Kendrick Lamar,Opposites Attract (Tomorrow W/O Her),Overly Dedicated,2010-09-14,True,50,1S6NpdvFXqHZfPUUEOIjtG,271909,https://i.scdn.co/image/ab67616d00001e029b035b031d9f0a6a75ae464e,0.608,0.814,0.587,192.157,-5.908,0.435,0.657,5.86e-06,0.256,True,False
Kendrick Lamar,Michael Jordan,Overly Dedicated,2010-09-14,True,44,1oH44ACGSLbJGcbw2JLQOt,350698,https://i.scdn.co/image/ab67616d00001e029b035b031d9f0a6a75ae464e,0.713,0.803,0.522,153.987,-5.311,0.287,0.0759,0.0,0.129,True,False
Kendrick Lamar,R.O.T.C (Interlude),Overly Dedicated,2010-09-14,True,43,1DCLOAT1E5NDZDupAE95ka,163105,https://i.scdn.co/image/ab67616d00001e029b035b031d9f0a6a75ae464e,0.645,0.779,0.368,98.405,-7.265,0.316,0.324,0.0,0.65,True,False
Kendrick Lamar,Barbed Wire,Overly Dedicated,2010-09-14,True,50,7M2cKcvCnflzp9WcxGjlbm,265678,https://i.scdn.co/image/ab67616d00001e029b035b031d9f0a6a75ae464e,0.613,0.843,0.325,102.968,-8.343,0.186,0.0152,0.0,0.0917,True,False
Kendrick Lamar,Average Joe,Overly Dedicated,2010-09-14,True,46,3r4S1J4YCkx2fuqH2eL9fz,256048,https://i.scdn.co/image/ab67616d00001e029b035b031d9f0a6a75ae464e,0.74,0.733,0.218,91.603,-3.343,0.248,0.243,0.0,0.184,True,False
Kendrick Lamar,H.O.C,Overly Dedicated,2010-09-14,True,45,0bP9mtOuBLMQ7L0DP2wPwj,316975,https://i.scdn.co/image/ab67616d00001e029b035b031d9f0a6a75ae464e,0.613,0.591,0.371,77.124,-8.58,0.391,0.105,0.0,0.191,True,False
Kendrick Lamar,Cut You Off (To Grow Closer),Overly Dedicated,2010-09-14,True,46,3LkG1iJmtgmCsKof2QMme6,364103,https://i.scdn.co/image/ab67616d00001e029b035b031d9f0a6a75ae464e,0.685,0.681,0.614,82.982,-7.176,0.481,0.077,0.0,0.129,True,False
Kendrick Lamar,She Needs Me (Remix),Overly Dedicated,2010-09-14,True,52,6D5GoogBIBMUBlQ1CYTkOH,195790,https://i.scdn.co/image/ab67616d00001e029b035b031d9f0a6a75ae464e,0.606,0.835,0.313,100.145,-6.107,0.265,0.417,1.11e-06,0.103,True,False
